trade_id,quantity,underlying,expiry,payment_time,strike,call_put,type
3889,10,ASDR,0.82461,0.83008,48,CALL,REGULAR
3890,10,PIH,3.63116,3.63663,141,PUT,REGULAR
3891,-10,ALJJ,4.12591,4.13138,85,CALL,REGULAR
3892,10,AMRK,4.23175,4.23722,96,PUT,REGULAR
3893,10,AGNC,0.19917,0.20464,99,CALL,REGULAR
3894,-10,ARIS,0.70886,0.71433,138,PUT,REGULAR
3895,10,ATNY,3.04068,3.04615,57,CALL,REGULAR
3896,10,ARIS,0.95592,0.96139,83,PUT,ODD
3897,-10,ANSS,2.90642,2.91189,20,CALL,REGULAR
3898,10,AEPI,1.34194,1.34741,33,PUT,REGULAR
3899,10,EMDR,2.11954,2.12501,126,CALL,REGULAR
3900,-10,FCCY,1.99821,2.00368,138,PUT,REGULAR
3901,10,ACMR,4.14878,4.15425,50,CALL,REGULAR
3902,10,FCTY,4.4973,4.50277,22,PUT,REGULAR
3903,-10,ACNB,0.87,0.87547,114,CALL,REGULAR
3904,10,JOBS,0.01384,0.01931,41,PUT,ODD
3905,10,AMAG,2.66373,2.6692,139,CALL,REGULAR
3906,-10,ANSS,3.70988,3.71535,36,PUT,REGULAR
3907,10,ASDR,0.25074,0.25621,44,CALL,REGULAR
3908,10,AEZS,2.29432,2.29979,73,PUT,REGULAR
3909,-10,AGNC,2.99109,2.99656,95,CALL,REGULAR
3910,10,ARMH,2.8721,2.87757,146,PUT,REGULAR
3911,10,ACMR,2.95823,2.9637,48,CALL,REGULAR
3912,-10,AAON,0.52153,0.527,116,PUT,ODD
3913,10,ADTN,1.6759,1.68137,106,CALL,REGULAR
3914,10,ACIW,3.94275,3.94822,66,PUT,REGULAR
3915,-10,ANIP,2.83411,2.83958,48,CALL,REGULAR
3916,10,AMCX,4.64706,4.65253,62,PUT,REGULAR
3917,10,ARRS,1.40558,1.41105,148,CALL,REGULAR
3918,-10,SHLM,0.22977,0.23524,125,PUT,REGULAR
3919,10,ACAD,1.82764,1.83311,47,CALL,REGULAR
3920,10,ACAD,0.89463,0.9001,104,PUT,ODD
3921,-10,AGNCP,0.34813,0.3536,28,CALL,REGULAR
3922,10,SRCE,1.39608,1.40155,123,PUT,REGULAR
3923,10,ADMA,2.56272,2.56819,79,CALL,REGULAR
3924,-10,AMCX,3.78831,3.79378,94,PUT,REGULAR
3925,10,ACIW,4.03066,4.03613,53,CALL,REGULAR
3926,10,SHLM,0.20062,0.20609,82,PUT,REGULAR
3927,-10,AMRK,2.82818,2.83365,27,CALL,REGULAR
3928,10,ANAD,0.83922,0.84469,97,PUT,ODD
3929,10,JOBS,3.53334,3.53881,31,CALL,REGULAR
3930,-10,CAFD,2.57151,2.57698,63,PUT,REGULAR
3931,10,AMAG,3.24334,3.24881,69,CALL,REGULAR
3932,10,ATNY,2.09663,2.1021,97,PUT,REGULAR
3933,-10,ASDR,1.78618,1.79165,93,CALL,REGULAR
3934,10,SRCE,4.27747,4.28294,38,PUT,REGULAR
3935,10,ACAD,3.08995,3.09542,143,CALL,REGULAR
3936,-10,RUDR,2.23164,2.23711,129,PUT,ODD
3937,10,ACNB,1.08967,1.09514,144,CALL,REGULAR
3938,10,ANAD,1.43719,1.44266,98,PUT,REGULAR
3939,-10,PIH,4.20842,4.21389,31,CALL,REGULAR
3940,10,ASML,2.12523,2.1307,57,PUT,REGULAR
3941,10,FUBC,3.47301,3.47848,67,CALL,REGULAR
3942,-10,ATNY,0.73487,0.74034,82,PUT,REGULAR
3943,10,AGNC,1.00793,1.0134,137,CALL,REGULAR
3944,10,FUBC,1.07019,1.07566,147,PUT,ODD
3945,-10,ASBB,1.33493,1.3404,20,CALL,REGULAR
3946,10,AEY,1.03309,1.03856,30,PUT,REGULAR
3947,10,ANIP,0.76161,0.76708,99,CALL,REGULAR
3948,-10,FCCY,0.09997,0.10544,25,PUT,REGULAR
3949,10,ARIS,4.23784,4.24331,72,CALL,REGULAR
3950,10,AEPI,4.85849,4.86396,55,PUT,REGULAR
3951,-10,AMCX,0.69499,0.70046,102,CALL,REGULAR
3952,10,AMCX,2.64813,2.6536,32,PUT,ODD
3953,10,CAFD,0.72675,0.73222,141,CALL,REGULAR
3954,-10,FCCY,1.78558,1.79105,73,PUT,REGULAR
3955,10,ACIW,4.93831,4.94378,33,CALL,REGULAR
3956,10,ANAD,3.63507,3.64054,137,PUT,REGULAR
3957,-10,ANSS,3.99575,4.00122,96,CALL,REGULAR
3958,10,ADMA,1.02648,1.03195,147,PUT,REGULAR
3959,10,ASDR,0.77182,0.77729,73,CALL,REGULAR
3960,-10,EGHT,3.00038,3.00585,83,PUT,ODD
3961,10,ASV,3.51068,3.51615,33,CALL,REGULAR
3962,10,ASBB,3.56637,3.57184,78,PUT,REGULAR
3963,-10,ADMA,3.03101,3.03648,81,CALL,REGULAR
3964,10,AGNC,3.37108,3.37655,129,PUT,REGULAR
3965,10,AGNCP,0.23774,0.24321,23,CALL,REGULAR
3966,-10,ACNB,1.62351,1.62898,80,PUT,REGULAR
3967,10,FCCY,0.65426,0.65973,147,CALL,REGULAR
3968,10,ADTN,2.485,2.49047,107,PUT,ODD
3969,-10,ASV,0.3158,0.32127,81,CALL,REGULAR
3970,10,ALJJ,4.15665,4.16212,24,PUT,REGULAR
3971,10,AGNCP,4.9962,5.00167,115,CALL,REGULAR
3972,-10,JOBS,2.29475,2.30022,57,PUT,REGULAR
3973,10,ARRS,1.88848,1.89395,26,CALL,REGULAR
3974,10,SSRX,4.64823,4.6537,33,PUT,REGULAR
3975,-10,AMAG,2.164,2.16947,56,CALL,REGULAR
3976,10,ATNY,1.20241,1.20788,66,PUT,ODD
3977,10,AGNC,2.42257,2.42804,63,CALL,REGULAR
3978,-10,ADTN,4.64813,4.6536,46,PUT,REGULAR
3979,10,TWOU,2.46887,2.47434,22,CALL,REGULAR
3980,10,ALJJ,4.67786,4.68333,150,PUT,REGULAR
3981,-10,ASV,4.53749,4.54296,146,CALL,REGULAR
3982,10,AEPI,2.71483,2.7203,37,PUT,REGULAR
3983,10,AMRK,1.56706,1.57253,42,CALL,REGULAR
3984,-10,ADTN,1.26705,1.27252,146,PUT,ODD
3985,10,FCTY,2.35269,2.35816,27,CALL,REGULAR
3986,10,RUDR,2.80622,2.81169,139,PUT,REGULAR
3987,-10,FCTY,4.31191,4.31738,91,CALL,REGULAR
3988,10,ADMA,3.35416,3.35963,47,PUT,REGULAR
3989,10,ACNB,3.45695,3.46242,145,CALL,REGULAR
3990,-10,ARIS,3.99509,4.00056,106,PUT,REGULAR
3991,10,ALJJ,2.11292,2.11839,47,CALL,REGULAR
3992,10,VNET,2.80423,2.8097,27,PUT,ODD
3993,-10,EGHT,2.63905,2.64452,51,CALL,REGULAR
3994,10,ACIU,3.88677,3.89224,78,PUT,REGULAR
3995,10,ACIU,4.13243,4.1379,135,CALL,REGULAR
3996,-10,ANIP,3.01679,3.02226,110,PUT,REGULAR
3997,10,AGNCB,3.42787,3.43334,133,CALL,REGULAR
3998,10,ATNY,4.72556,4.73103,49,PUT,REGULAR
3999,-10,ACIW,0.84015,0.84562,150,CALL,REGULAR
4000,10,AMRK,1.94756,1.95303,68,PUT,ODD
4001,10,ARMH,0.12692,0.13239,112,CALL,REGULAR
4002,-10,FUBC,1.04563,1.0511,35,PUT,REGULAR
4003,10,ADTN,0.73127,0.73674,130,CALL,REGULAR
4004,10,AMCX,2.95659,2.96206,119,PUT,REGULAR
4005,-10,ACMR,0.11301,0.11848,60,CALL,REGULAR
4006,10,ADMA,2.01102,2.01649,97,PUT,REGULAR
4007,10,SRCE,4.1508,4.15627,33,CALL,REGULAR
4008,-10,AGNC,0.69232,0.69779,148,PUT,ODD
4009,10,FUBC,3.49659,3.50206,119,CALL,REGULAR
4010,10,EGHT,3.5736,3.57907,107,PUT,REGULAR
4011,-10,FUBC,1.41133,1.4168,61,CALL,REGULAR
4012,10,AMAG,1.22806,1.23353,22,PUT,REGULAR
4013,10,ALJJ,0.47482,0.48029,49,CALL,REGULAR
4014,-10,ANAD,3.40354,3.40901,52,PUT,REGULAR
4015,10,TURN,0.07978,0.08525,49,CALL,REGULAR
4016,10,AGNC,3.47296,3.47843,26,PUT,ODD
4017,-10,SHLM,0.93003,0.9355,104,CALL,REGULAR
4018,10,ASBB,2.09522,2.10069,62,PUT,REGULAR
4019,10,ARIS,2.24763,2.2531,127,CALL,REGULAR
4020,-10,JOBS,0.98334,0.98881,132,PUT,REGULAR
4021,10,JOBS,2.82668,2.83215,60,CALL,REGULAR
4022,10,ATNY,2.48509,2.49056,60,PUT,REGULAR
4023,-10,FUBC,0.99168,0.99715,61,CALL,REGULAR
4024,10,ACMR,3.78475,3.79022,144,PUT,ODD
4025,10,AEZS,3.45669,3.46216,98,CALL,REGULAR
4026,-10,EMDR,2.83592,2.84139,134,PUT,REGULAR
4027,10,CAFD,4.60588,4.61135,50,CALL,REGULAR
4028,10,TURN,3.00031,3.00578,58,PUT,REGULAR
4029,-10,PIH,1.20818,1.21365,57,CALL,REGULAR
4030,10,ARCW,1.82232,1.82779,66,PUT,REGULAR
4031,10,SHLM,2.03061,2.03608,132,CALL,REGULAR
4032,-10,ASBB,4.48845,4.49392,110,PUT,ODD
4033,10,ADTN,1.21261,1.21808,122,CALL,REGULAR
4034,10,EMDR,0.26757,0.27304,45,PUT,REGULAR
4035,-10,AEZS,1.46288,1.46835,33,CALL,REGULAR
4036,10,ASV,4.29863,4.3041,50,PUT,REGULAR
4037,10,CAFD,3.0075,3.01297,103,CALL,REGULAR
4038,-10,ACAD,1.74728,1.75275,95,PUT,REGULAR
4039,10,TURN,2.75109,2.75656,118,CALL,REGULAR
4040,10,AMCX,1.52397,1.52944,97,PUT,ODD
4041,-10,SHLM,1.19511,1.20058,74,CALL,REGULAR
4042,10,ANIP,2.65845,2.66392,127,PUT,REGULAR
4043,10,AEY,1.03855,1.04402,105,CALL,REGULAR
4044,-10,ACIU,3.89635,3.90182,58,PUT,REGULAR
4045,10,ANIP,4.26692,4.27239,47,CALL,REGULAR
4046,10,ABMD,4.03308,4.03855,80,PUT,REGULAR
4047,-10,UHAL,3.23219,3.23766,96,CALL,REGULAR
4048,10,ACNB,4.78701,4.79248,54,PUT,ODD
4049,10,ACAD,1.11317,1.11864,91,CALL,REGULAR
4050,-10,FLWS,4.16445,4.16992,51,PUT,REGULAR
4051,10,SRCE,2.68927,2.69474,106,CALL,REGULAR
4052,10,AGNCB,1.54942,1.55489,108,PUT,REGULAR
4053,-10,PIH,3.32011,3.32558,63,CALL,REGULAR
4054,10,ABMD,2.56133,2.5668,145,PUT,REGULAR
4055,10,SSRX,1.34071,1.34618,106,CALL,REGULAR
4056,-10,ANSS,1.94728,1.95275,50,PUT,ODD
4057,10,UHAL,1.15021,1.15568,73,CALL,REGULAR
4058,10,FCCY,2.66782,2.67329,130,PUT,REGULAR
4059,-10,EMDR,1.8442,1.84967,87,CALL,REGULAR
4060,10,VNET,1.40539,1.41086,148,PUT,REGULAR
4061,10,ARIS,4.39928,4.40475,45,CALL,REGULAR
4062,-10,SHLM,2.29002,2.29549,47,PUT,REGULAR
4063,10,JOBS,3.96376,3.96923,29,CALL,REGULAR
4064,10,ARIS,2.54802,2.55349,100,PUT,ODD
4065,-10,ACIU,2.33014,2.33561,54,CALL,REGULAR
4066,10,AGNC,4.27241,4.27788,31,PUT,REGULAR
4067,10,PIH,0.14074,0.14621,61,CALL,REGULAR
4068,-10,AGNC,4.6188,4.62427,21,PUT,REGULAR
4069,10,PIH,2.85475,2.86022,143,CALL,REGULAR
4070,10,ARRS,1.21689,1.22236,44,PUT,REGULAR
4071,-10,UHAL,2.53203,2.5375,90,CALL,REGULAR
4072,10,AEZS,0.5037,0.50917,98,PUT,ODD
4073,10,ANAD,2.94225,2.94772,149,CALL,REGULAR
4074,-10,ACMR,2.33249,2.33796,133,PUT,REGULAR
4075,10,AEZS,1.28554,1.29101,61,CALL,REGULAR
4076,10,VNET,4.73869,4.74416,150,PUT,REGULAR
4077,-10,ATNY,4.03014,4.03561,114,CALL,REGULAR
4078,10,SHLM,1.41245,1.41792,47,PUT,REGULAR
4079,10,ASML,1.78476,1.79023,65,CALL,REGULAR
4080,-10,PIH,0.58605,0.59152,60,PUT,ODD
4081,10,EGHT,3.0503,3.05577,144,CALL,REGULAR
4082,10,ARRS,4.52723,4.5327,80,PUT,REGULAR
4083,-10,ABMD,2.14947,2.15494,82,CALL,REGULAR
4084,10,TWOU,4.61834,4.62381,20,PUT,REGULAR
4085,10,EMDR,0.42136,0.42683,145,CALL,REGULAR
4086,-10,ADTN,1.70013,1.7056,56,PUT,REGULAR
4087,10,ACMR,3.73071,3.73618,133,CALL,REGULAR
4088,10,ALJJ,4.5603,4.56577,73,PUT,ODD
4089,-10,FUBC,2.31624,2.32171,136,CALL,REGULAR
4090,10,AMCX,2.22226,2.22773,42,PUT,REGULAR
4091,10,ACMR,4.11896,4.12443,30,CALL,REGULAR
4092,-10,ARMH,0.47873,0.4842,26,PUT,REGULAR
4093,10,ADMA,0.18251,0.18798,76,CALL,REGULAR
4094,10,ARRS,2.5959,2.60137,142,PUT,REGULAR
4095,-10,ACAD,4.47018,4.47565,140,CALL,REGULAR
4096,10,ASDR,1.97196,1.97743,22,PUT,ODD
4097,10,AEPI,2.31021,2.31568,62,CALL,REGULAR
4098,-10,AMCX,0.59568,0.60115,105,PUT,REGULAR
4099,10,AGNC,3.11185,3.11732,90,CALL,REGULAR
4100,10,EMDR,1.48229,1.48776,65,PUT,REGULAR
4101,-10,EMDR,0.54649,0.55196,94,CALL,REGULAR
4102,10,VNET,1.43275,1.43822,36,PUT,REGULAR
4103,10,ASDR,3.59446,3.59993,56,CALL,REGULAR
4104,-10,EGHT,4.93645,4.94192,133,PUT,ODD
4105,10,VNET,4.34672,4.35219,79,CALL,REGULAR
4106,10,ALJJ,3.98934,3.99481,114,PUT,REGULAR
4107,-10,AMAG,2.14511,2.15058,133,CALL,REGULAR
4108,10,UHAL,1.76088,1.76635,50,PUT,REGULAR
4109,10,ATNY,3.99289,3.99836,118,CALL,REGULAR
4110,-10,ARRS,4.22023,4.2257,59,PUT,REGULAR
4111,10,FUBC,4.20439,4.20986,83,CALL,REGULAR
4112,10,ADMA,4.34727,4.35274,144,PUT,ODD
4113,-10,ARMH,4.81178,4.81725,50,CALL,REGULAR
4114,10,ASML,0.6832,0.68867,75,PUT,REGULAR
4115,10,ACIW,4.15875,4.16422,107,CALL,REGULAR
4116,-10,CAFD,4.19137,4.19684,118,PUT,REGULAR
4117,10,EMDR,0.94326,0.94873,62,CALL,REGULAR
4118,10,ANAD,2.00988,2.01535,97,PUT,REGULAR
4119,-10,AMRK,3.7959,3.80137,136,CALL,REGULAR
4120,10,ASML,1.5859,1.59137,40,PUT,ODD
4121,10,ASML,1.6105,1.61597,150,CALL,REGULAR
4122,-10,ABMD,4.49508,4.50055,126,PUT,REGULAR
4123,10,SRCE,3.36825,3.37372,40,CALL,REGULAR
4124,10,AEY,2.57808,2.58355,60,PUT,REGULAR
4125,-10,FCTY,4.00829,4.01376,69,CALL,REGULAR
4126,10,ATNY,1.06939,1.07486,149,PUT,REGULAR
4127,10,ASV,1.15101,1.15648,50,CALL,REGULAR
4128,-10,AGNC,1.4917,1.49717,149,PUT,ODD
4129,10,AAON,2.48994,2.49541,88,CALL,REGULAR
4130,10,ARIS,2.33553,2.341,43,PUT,REGULAR
4131,-10,CAFD,2.08578,2.09125,120,CALL,REGULAR
4132,10,ACIU,4.13154,4.13701,142,PUT,REGULAR
4133,10,VNET,3.84973,3.8552,32,CALL,REGULAR
4134,-10,PIH,2.40737,2.41284,29,PUT,REGULAR
4135,10,ACAD,4.65557,4.66104,63,CALL,REGULAR
4136,10,RUDR,3.5643,3.56977,82,PUT,ODD
4137,-10,FUBC,1.86114,1.86661,94,CALL,REGULAR
4138,10,SRCE,3.83529,3.84076,74,PUT,REGULAR
4139,10,CAFD,1.80256,1.80803,117,CALL,REGULAR
4140,-10,AGNC,2.04788,2.05335,69,PUT,REGULAR
4141,10,ACNB,3.12958,3.13505,31,CALL,REGULAR
4142,10,TWOU,0.84684,0.85231,81,PUT,REGULAR
4143,-10,EGHT,1.38855,1.39402,138,CALL,REGULAR
4144,10,SWIN,3.01865,3.02412,148,PUT,ODD
4145,10,ARCW,3.65015,3.65562,48,CALL,REGULAR
4146,-10,SRCE,1.05473,1.0602,29,PUT,REGULAR
4147,10,AMAG,2.0483,2.05377,66,CALL,REGULAR
4148,10,ADTN,3.89843,3.9039,32,PUT,REGULAR
4149,-10,ASDR,1.66897,1.67444,31,CALL,REGULAR
4150,10,ASV,0.73823,0.7437,80,PUT,REGULAR
4151,10,SWIN,0.94994,0.95541,34,CALL,REGULAR
4152,-10,ABMD,2.57331,2.57878,58,PUT,ODD
4153,10,AGNCP,1.54351,1.54898,46,CALL,REGULAR
4154,10,ACIU,0.22021,0.22568,99,PUT,REGULAR
4155,-10,SRCE,1.46631,1.47178,62,CALL,REGULAR
4156,10,ANAD,0.59024,0.59571,142,PUT,REGULAR
4157,10,ANIP,2.01405,2.01952,91,CALL,REGULAR
4158,-10,ANIP,0.29699,0.30246,45,PUT,REGULAR
4159,10,TWOU,0.54808,0.55355,147,CALL,REGULAR
4160,10,ATNY,0.50431,0.50978,126,PUT,ODD
4161,-10,SRCE,2.10086,2.10633,119,CALL,REGULAR
4162,10,ALJJ,3.55275,3.55822,32,PUT,REGULAR
4163,10,TWOU,2.06973,2.0752,127,CALL,REGULAR
4164,-10,ARRS,4.63355,4.63902,136,PUT,REGULAR
4165,10,ADMA,1.66042,1.66589,146,CALL,REGULAR
4166,10,AMRK,4.86673,4.8722,65,PUT,REGULAR
4167,-10,AAON,2.69058,2.69605,53,CALL,REGULAR
4168,10,AEPI,2.56633,2.5718,41,PUT,ODD
4169,10,ANIP,3.42059,3.42606,85,CALL,REGULAR
4170,-10,AEZS,4.99828,5.00375,37,PUT,REGULAR
4171,10,ASBB,4.00048,4.00595,59,CALL,REGULAR
4172,10,CAFD,3.45425,3.45972,118,PUT,REGULAR
4173,-10,SWIN,4.76601,4.77148,129,CALL,REGULAR
4174,10,AAON,4.77362,4.77909,142,PUT,REGULAR
4175,10,AMRK,0.18152,0.18699,46,CALL,REGULAR
4176,-10,SHLM,4.04903,4.0545,58,PUT,ODD
4177,10,ALJJ,2.13756,2.14303,98,CALL,REGULAR
4178,10,UHAL,4.93856,4.94403,126,PUT,REGULAR
4179,-10,ARMH,3.05503,3.0605,137,CALL,REGULAR
4180,10,ANSS,0.31485,0.32032,86,PUT,REGULAR
4181,10,ATNY,3.86437,3.86984,150,CALL,REGULAR
4182,-10,ATNY,4.53457,4.54004,46,PUT,REGULAR
4183,10,PIH,3.84882,3.85429,54,CALL,REGULAR
4184,10,ACIW,3.21444,3.21991,105,PUT,ODD
4185,-10,RUDR,4.34247,4.34794,89,CALL,REGULAR
4186,10,UHAL,3.14768,3.15315,85,PUT,REGULAR
4187,10,TURN,4.86519,4.87066,63,CALL,REGULAR
4188,-10,ABMD,2.93699,2.94246,21,PUT,REGULAR
4189,10,AMRK,4.75146,4.75693,20,CALL,REGULAR
4190,10,ADTN,3.94586,3.95133,110,PUT,REGULAR
4191,-10,AEPI,4.19537,4.20084,135,CALL,REGULAR
4192,10,ASML,1.76069,1.76616,139,PUT,ODD
4193,10,ADMA,1.00693,1.0124,99,CALL,REGULAR
4194,-10,UHAL,1.9732,1.97867,90,PUT,REGULAR
4195,10,FCTY,4.31755,4.32302,79,CALL,REGULAR
4196,10,ARCW,1.4853,1.49077,134,PUT,REGULAR
4197,-10,ASV,0.23953,0.245,147,CALL,REGULAR
4198,10,RUDR,0.45364,0.45911,94,PUT,REGULAR
4199,10,ARIS,0.11921,0.12468,76,CALL,REGULAR
4200,-10,SHLM,1.88232,1.88779,95,PUT,ODD
4201,10,ACAD,1.28128,1.28675,50,CALL,REGULAR
4202,10,ARMH,1.21748,1.22295,99,PUT,REGULAR
4203,-10,SRCE,1.51458,1.52005,75,CALL,REGULAR
4204,10,ANIP,2.83153,2.837,117,PUT,REGULAR
4205,10,VNET,0.43864,0.44411,45,CALL,REGULAR
4206,-10,SWIN,2.3652,2.37067,78,PUT,REGULAR
4207,10,AGNCP,1.5855,1.59097,125,CALL,REGULAR
4208,10,ASV,0.42742,0.43289,26,PUT,ODD
4209,-10,ASML,0.53125,0.53672,57,CALL,REGULAR
4210,10,RUDR,1.64781,1.65328,95,PUT,REGULAR
4211,10,ARIS,1.61342,1.61889,64,CALL,REGULAR
4212,-10,AEPI,0.45685,0.46232,99,PUT,REGULAR
4213,10,FCTY,2.85322,2.85869,93,CALL,REGULAR
4214,10,SWIN,4.83047,4.83594,23,PUT,REGULAR
4215,-10,ANSS,1.40579,1.41126,146,CALL,REGULAR
4216,10,ATNY,0.61457,0.62004,137,PUT,ODD
4217,10,UHAL,0.93225,0.93772,144,CALL,REGULAR
4218,-10,ASML,4.29274,4.29821,141,PUT,REGULAR
4219,10,ABMD,0.35563,0.3611,52,CALL,REGULAR
4220,10,ADTN,4.73786,4.74333,120,PUT,REGULAR
4221,-10,ARRS,1.48088,1.48635,71,CALL,REGULAR
4222,10,ACMR,2.6688,2.67427,124,PUT,REGULAR
4223,10,FUBC,0.75313,0.7586,91,CALL,REGULAR
4224,-10,ASBB,3.64907,3.65454,126,PUT,ODD
4225,10,AGNC,0.12678,0.13225,46,CALL,REGULAR
4226,10,SWIN,3.90025,3.90572,70,PUT,REGULAR
4227,-10,ADMA,2.71257,2.71804,95,CALL,REGULAR
4228,10,UHAL,2.40783,2.4133,75,PUT,REGULAR
4229,10,ARRS,0.69293,0.6984,119,CALL,REGULAR
4230,-10,EMDR,4.05402,4.05949,42,PUT,REGULAR
4231,10,ADMA,4.25297,4.25844,78,CALL,REGULAR
4232,10,SWIN,4.16508,4.17055,129,PUT,ODD
4233,-10,ANSS,1.696,1.70147,138,CALL,REGULAR
4234,10,PIH,4.31511,4.32058,81,PUT,REGULAR
4235,10,SHLM,4.98865,4.99412,44,CALL,REGULAR
4236,-10,AMRK,3.32405,3.32952,149,PUT,REGULAR
4237,10,AGNCB,2.8108,2.81627,85,CALL,REGULAR
4238,10,AMCX,0.69164,0.69711,113,PUT,REGULAR
4239,-10,ABMD,3.26763,3.2731,119,CALL,REGULAR
4240,10,TWOU,0.90824,0.91371,33,PUT,ODD
4241,10,ARIS,0.12839,0.13386,130,CALL,REGULAR
4242,-10,AEZS,1.65047,1.65594,80,PUT,REGULAR
4243,10,ACMR,4.64031,4.64578,104,CALL,REGULAR
4244,10,ANIP,0.41867,0.42414,46,PUT,REGULAR
4245,-10,ASV,3.6192,3.62467,27,CALL,REGULAR
4246,10,AEY,2.2262,2.23167,119,PUT,REGULAR
4247,10,SRCE,3.30849,3.31396,56,CALL,REGULAR
4248,-10,ARIS,1.48114,1.48661,64,PUT,ODD
4249,10,ACAD,1.28786,1.29333,117,CALL,REGULAR
4250,10,ASBB,3.87861,3.88408,46,PUT,REGULAR
4251,-10,ANAD,3.15766,3.16313,45,CALL,REGULAR
4252,10,ASV,4.91741,4.92288,58,PUT,REGULAR
4253,10,ACNB,0.16951,0.17498,81,CALL,REGULAR
4254,-10,ARIS,4.32221,4.32768,128,PUT,REGULAR
4255,10,AGNC,1.4328,1.43827,119,CALL,REGULAR
4256,10,ACAD,4.98231,4.98778,80,PUT,ODD
4257,-10,ARIS,0.68156,0.68703,116,CALL,REGULAR
4258,10,SRCE,4.17069,4.17616,64,PUT,REGULAR
4259,10,ACIW,1.3103,1.31577,53,CALL,REGULAR
4260,-10,ADTN,4.34593,4.3514,25,PUT,REGULAR
4261,10,ASDR,1.70819,1.71366,133,CALL,REGULAR
4262,10,ACAD,2.60912,2.61459,20,PUT,REGULAR
4263,-10,AEY,0.39574,0.40121,131,CALL,REGULAR
4264,10,ATNY,0.34254,0.34801,92,PUT,ODD
4265,10,ARCW,3.73736,3.74283,130,CALL,REGULAR
4266,-10,ADTN,4.54133,4.5468,85,PUT,REGULAR
4267,10,EMDR,3.4991,3.50457,134,CALL,REGULAR
4268,10,JOBS,2.43099,2.43646,73,PUT,REGULAR
4269,-10,ACIU,0.92249,0.92796,92,CALL,REGULAR
4270,10,FCTY,1.82849,1.83396,48,PUT,REGULAR
4271,10,ANAD,4.65776,4.66323,42,CALL,REGULAR
4272,-10,ANSS,1.11641,1.12188,54,PUT,ODD
4273,10,ARRS,4.19806,4.20353,50,CALL,REGULAR
4274,10,ACMR,0.26767,0.27314,90,PUT,REGULAR
4275,-10,FCTY,3.86733,3.8728,109,CALL,REGULAR
4276,10,CAFD,0.94689,0.95236,65,PUT,REGULAR
4277,10,AGNCB,4.58947,4.59494,146,CALL,REGULAR
4278,-10,TURN,2.90973,2.9152,135,PUT,REGULAR
4279,10,TURN,2.36815,2.37362,81,CALL,REGULAR
4280,10,ASBB,4.44436,4.44983,150,PUT,ODD
4281,-10,ASDR,0.02663,0.0321,38,CALL,REGULAR
4282,10,EGHT,3.49195,3.49742,141,PUT,REGULAR
4283,10,ARMH,4.69417,4.69964,97,CALL,REGULAR
4284,-10,ACMR,1.2183,1.22377,71,PUT,REGULAR
4285,10,ASML,3.56747,3.57294,20,CALL,REGULAR
4286,10,SRCE,0.3888,0.39427,51,PUT,REGULAR
4287,-10,SRCE,1.03942,1.04489,111,CALL,REGULAR
4288,10,AGNCB,0.41577,0.42124,68,PUT,ODD
4289,10,ATNY,1.06619,1.07166,141,CALL,REGULAR
4290,-10,ACMR,2.96229,2.96776,74,PUT,REGULAR
4291,10,ANSS,1.45173,1.4572,47,CALL,REGULAR
4292,10,FCCY,4.1552,4.16067,69,PUT,REGULAR
4293,-10,UHAL,2.73635,2.74182,77,CALL,REGULAR
4294,10,EMDR,4.04593,4.0514,58,PUT,REGULAR
4295,10,AEPI,2.52698,2.53245,142,CALL,REGULAR
4296,-10,ACIU,2.56784,2.57331,20,PUT,ODD
4297,10,PIH,1.04604,1.05151,108,CALL,REGULAR
4298,10,JOBS,0.80055,0.80602,34,PUT,REGULAR
4299,-10,ASDR,2.35108,2.35655,62,CALL,REGULAR
4300,10,ARRS,4.96153,4.967,124,PUT,REGULAR
4301,10,ADMA,2.99354,2.99901,135,CALL,REGULAR
4302,-10,AGNCB,3.57697,3.58244,147,PUT,REGULAR
4303,10,JOBS,4.82076,4.82623,125,CALL,REGULAR
4304,10,ARIS,2.45869,2.46416,139,PUT,ODD
4305,-10,ANSS,2.46695,2.47242,69,CALL,REGULAR
4306,10,JOBS,0.12002,0.12549,84,PUT,REGULAR
4307,10,AMCX,4.68888,4.69435,148,CALL,REGULAR
4308,-10,ARIS,4.00663,4.0121,59,PUT,REGULAR
4309,10,TWOU,0.87594,0.88141,76,CALL,REGULAR
4310,10,ACNB,0.9878,0.99327,33,PUT,REGULAR
4311,-10,PIH,0.13279,0.13826,100,CALL,REGULAR
4312,10,SSRX,2.38646,2.39193,143,PUT,ODD
4313,10,EMDR,0.10522,0.11069,92,CALL,REGULAR
4314,-10,AMAG,2.05065,2.05612,34,PUT,REGULAR
4315,10,JOBS,4.97284,4.97831,59,CALL,REGULAR
4316,10,AEY,3.99947,4.00494,22,PUT,REGULAR
4317,-10,ACAD,3.34966,3.35513,75,CALL,REGULAR
4318,10,ACAD,4.25266,4.25813,21,PUT,REGULAR
4319,10,ARMH,0.48924,0.49471,82,CALL,REGULAR
4320,-10,SRCE,0.75457,0.76004,100,PUT,ODD
4321,10,ARIS,0.23521,0.24068,63,CALL,REGULAR
4322,10,FUBC,1.22002,1.22549,82,PUT,REGULAR
4323,-10,ACIU,2.01624,2.02171,45,CALL,REGULAR
4324,10,ALJJ,3.27944,3.28491,118,PUT,REGULAR
